TempID,10020912,RRI Analyzer Ver1.0.49,âêÕÉâÉCÉuÉâÉä Ver1.1.3
RRI
acc_mode,
Time,RRI,temperature,Acc_x,Acc_y,Acc_z,HR_Instant,Body Motion
2023/12/12 17:07:36.378,784,28.8125,0.125,-1,0.34375,76,0.06479531
2023/12/12 17:07:37.128,752,28.8125,0.125,-0.96875,0.34375,79,0.0355026
2023/12/12 17:07:37.877,745,28.8125,0.125,-1,0.34375,80,0.06479531
2023/12/12 17:07:38.666,785,28.8125,0.125,-0.96875,0.34375,76,0.0355026
2023/12/12 17:07:39.481,811,28.8125,0.09375,-1,0.34375,73,0.06158048
2023/12/12 17:07:40.284,806,28.75,0.125,-0.96875,0.34375,74,0.0355026
2023/12/12 17:07:41.051,769,28.75,0.125,-1,0.375,78,0.07529066
2023/12/12 17:07:41.800,751,28.75,0.125,-0.96875,0.34375,79,0.0355026
2023/12/12 17:07:42.541,743,28.75,0.125,-0.96875,0.34375,80,0.0355026
2023/12/12 17:07:43.300,761,28.75,0.125,-1,0.34375,78,0.06479531
2023/12/12 17:07:44.081,783,28.75,0.09375,-1,0.34375,76,0.06158048
2023/12/12 17:07:44.864,782,28.75,0.125,-1,0.34375,76,0.06479531
2023/12/12 17:07:45.666,800,28.75,0.125,-1,0.34375,75,0.06479531
2023/12/12 17:07:46.432,764,28.75,0.125,-0.96875,0.375,78,0.04629182
2023/12/12 17:07:47.160,729,28.75,0.125,-0.96875,0.34375,82,0.0355026
2023/12/12 17:07:47.887,728,28.8125,0.125,-0.96875,0.375,82,0.04629182
2023/12/12 17:07:48.623,737,28.8125,0.125,-0.96875,0.34375,81,0.0355026
2023/12/12 17:07:49.375,752,28.8125,0.125,-1,0.34375,79,0.06479531
2023/12/12 17:07:50.139,765,28.8125,0.09375,-0.96875,0.34375,78,0.03219654
2023/12/12 17:07:50.953,815,28.8125,0.125,-0.96875,0.34375,73,0.0355026
2023/12/12 17:07:51.730,776,28.875,0.125,-0.96875,0.34375,77,0.0355026
2023/12/12 17:07:52.459,727,28.875,0.125,-0.96875,0.34375,82,0.0355026
2023/12/12 17:07:53.185,724,28.875,0.125,-0.96875,0.375,82,0.04629182
